name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,start,win,game_id
RJ Barrett,37.0,10.0,16.0,0.625,3.0,4.0,0.75,2.0,2.0,1.0,2.0,6.0,8.0,2.0,1.0,0.0,6.0,3.0,25.0,3.0,1,1,202211210OKC
Jalen Brunson,34.0,14.0,20.0,0.7,1.0,6.0,0.167,5.0,6.0,0.833,0.0,0.0,0.0,9.0,1.0,0.0,2.0,1.0,34.0,5.0,1,1,202211210OKC
Quentin Grimes,33.0,4.0,10.0,0.4,0.0,4.0,0.0,0.0,0.0,,1.0,4.0,5.0,1.0,2.0,0.0,1.0,5.0,8.0,9.0,1,1,202211210OKC
Julius Randle,33.0,9.0,16.0,0.563,2.0,6.0,0.333,5.0,6.0,0.833,1.0,10.0,11.0,1.0,0.0,0.0,2.0,5.0,25.0,8.0,1,1,202211210OKC
Mitchell Robinson,13.0,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,1,1,202211210OKC
Immanuel Quickley,25.0,6.0,8.0,0.75,4.0,5.0,0.8,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,3.0,18.0,11.0,0,1,202211210OKC
Obi Toppin,17.0,2.0,11.0,0.182,1.0,5.0,0.2,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,4.0,0,1,202211210OKC
Isaiah Hartenstein,15.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,5.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0,1,202211210OKC
Jericho Sims,15.0,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,0.0,0.0,1.0,1.0,3.0,6.0,-1.0,0,1,202211210OKC
Miles McBride,14.0,1.0,6.0,0.167,0.0,3.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,3.0,0,1,202211210OKC
Svi Mykhailiuk,,,,,,,,,,,,,,,,,,,,,0,1,202211210OKC
Ryan Arcidiacono,,,,,,,,,,,,,,,,,,,,,0,1,202211210OKC
Evan Fournier,,,,,,,,,,,,,,,,,,,,,0,1,202211210OKC
Shai Gilgeous-Alexander,34.0,9.0,22.0,0.409,0.0,2.0,0.0,12.0,13.0,0.923,1.0,4.0,5.0,7.0,1.0,1.0,3.0,3.0,30.0,-7.0,1,0,202211210OKC
Josh Giddey,33.0,8.0,15.0,0.533,0.0,2.0,0.0,2.0,2.0,1.0,3.0,6.0,9.0,7.0,1.0,0.0,3.0,1.0,18.0,-2.0,1,0,202211210OKC
Luguentz Dort,31.0,9.0,14.0,0.643,3.0,4.0,0.75,3.0,4.0,0.75,4.0,4.0,8.0,3.0,1.0,1.0,1.0,4.0,24.0,-7.0,1,0,202211210OKC
Jeremiah Robinson-Earl,21.0,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,8.0,-8.0,1,0,202211210OKC
Kenrich Williams,17.0,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,-4.0,1,0,202211210OKC
Jalen Williams,26.0,5.0,11.0,0.455,0.0,3.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,13.0,-14.0,0,0,202211210OKC
Darius Bazley,18.0,2.0,5.0,0.4,0.0,2.0,0.0,3.0,7.0,0.429,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,-5.0,0,0,202211210OKC
Eugene Omoruyi,14.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,6.0,0,0,202211210OKC
Tre Mann,12.0,1.0,5.0,0.2,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,-9.0,0,0,202211210OKC
Aaron Wiggins,11.0,1.0,1.0,1.0,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,-4.0,0,0,202211210OKC
Mike Muscala,7.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0,202211210OKC
Lindy Waters III,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.0,0,0,202211210OKC
Isaiah Joe,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,202211210OKC
Jaylin Williams,,,,,,,,,,,,,,,,,,,,,0,0,202211210OKC
Caleb Martin,40.0,8.0,12.0,0.667,2.0,3.0,0.667,2.0,2.0,1.0,1.0,8.0,9.0,4.0,2.0,1.0,1.0,2.0,20.0,9.0,1,1,202211270ATL
Tyler Herro,39.0,3.0,13.0,0.231,0.0,8.0,0.0,5.0,5.0,1.0,1.0,10.0,11.0,10.0,1.0,0.0,2.0,3.0,11.0,7.0,1,1,202211270ATL
Bam Adebayo,33.0,13.0,20.0,0.65,0.0,0.0,,6.0,6.0,1.0,1.0,7.0,8.0,1.0,0.0,1.0,3.0,2.0,32.0,1.0,1,1,202211270ATL
Max Strus,32.0,6.0,15.0,0.4,4.0,10.0,0.4,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,16.0,8.0,1,1,202211270ATL
Kyle Lowry,32.0,2.0,9.0,0.222,1.0,7.0,0.143,4.0,4.0,1.0,1.0,2.0,3.0,9.0,2.0,1.0,2.0,3.0,9.0,13.0,1,1,202211270ATL
Haywood Highsmith,23.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0,1,202211270ATL
Dru Smith,20.0,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,-2.0,0,1,202211270ATL
Dewayne Dedmon,14.0,6.0,7.0,0.857,1.0,2.0,0.5,0.0,2.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,1.0,1.0,13.0,7.0,0,1,202211270ATL
Jamal Cain,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,0,1,202211270ATL
Nikola Jović,,,,,,,,,,,,,,,,,,,,,0,1,202211270ATL
Udonis Haslem,,,,,,,,,,,,,,,,,,,,,0,1,202211270ATL
Gabe Vincent,,,,,,,,,,,,,,,,,,,,,0,1,202211270ATL
Dejounte Murray,38.0,5.0,16.0,0.313,2.0,8.0,0.25,1.0,2.0,0.5,0.0,5.0,5.0,2.0,1.0,0.0,2.0,0.0,13.0,-13.0,1,0,202211270ATL
Trae Young,38.0,4.0,16.0,0.25,1.0,8.0,0.125,13.0,13.0,1.0,3.0,2.0,5.0,14.0,1.0,0.0,3.0,1.0,22.0,2.0,1,0,202211270ATL
John Collins,36.0,11.0,17.0,0.647,1.0,4.0,0.25,0.0,0.0,,1.0,13.0,14.0,2.0,0.0,1.0,0.0,3.0,23.0,-4.0,1,0,202211270ATL
De'Andre Hunter,35.0,6.0,14.0,0.429,2.0,4.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,2.0,18.0,-9.0,1,0,202211270ATL
Onyeka Okongwu,33.0,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,3.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,6.0,-13.0,1,0,202211270ATL
AJ Griffin,21.0,3.0,13.0,0.231,2.0,9.0,0.222,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,-3.0,0,0,202211270ATL
Trent Forrest,12.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,202211270ATL
Frank Kaminsky,11.0,2.0,4.0,0.5,2.0,3.0,0.667,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,0,0,202211270ATL
Jalen Johnson,11.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,-4.0,0,0,202211270ATL
Clint Capela,,,,,,,,,,,,,,,,,,,,,0,0,202211270ATL
Vit Krejci,,,,,,,,,,,,,,,,,,,,,0,0,202211270ATL
Justin Holiday,,,,,,,,,,,,,,,,,,,,,0,0,202211270ATL
Aaron Holiday,,,,,,,,,,,,,,,,,,,,,0,0,202211270ATL
Bradley Beal,34.0,11.0,19.0,0.579,0.0,3.0,0.0,8.0,9.0,0.889,1.0,4.0,5.0,4.0,2.0,0.0,2.0,1.0,30.0,-28.0,1,0,202211270BOS
Deni Avdija,26.0,4.0,8.0,0.5,2.0,6.0,0.333,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,10.0,-11.0,1,0,202211270BOS
Kristaps Porziņģis,26.0,7.0,11.0,0.636,0.0,1.0,0.0,7.0,8.0,0.875,0.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,21.0,-23.0,1,0,202211270BOS
Monte Morris,23.0,6.0,8.0,0.75,4.0,5.0,0.8,0.0,0.0,,0.0,3.0,3.0,8.0,0.0,0.0,0.0,2.0,16.0,-3.0,1,0,202211270BOS
Corey Kispert,21.0,3.0,8.0,0.375,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,-18.0,1,0,202211270BOS
Will Barton,30.0,2.0,8.0,0.25,0.0,4.0,0.0,2.0,3.0,0.667,0.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,6.0,-2.0,0,0,202211270BOS
Jordan Goodwin,24.0,4.0,8.0,0.5,0.0,3.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,9.0,-6.0,0,0,202211270BOS
Devon Dotson,17.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,1.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,13.0,0,0,202211270BOS
Anthony Gill,14.0,1.0,2.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,0,0,202211270BOS
Taj Gibson,12.0,4.0,6.0,0.667,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,7.0,0,0,202211270BOS
Daniel Gafford,6.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,0,0,202211270BOS
Jaylen Brown,34.0,13.0,23.0,0.565,2.0,7.0,0.286,8.0,8.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,3.0,36.0,26.0,1,1,202211270BOS
Grant Williams,31.0,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,,2.0,5.0,7.0,3.0,0.0,0.0,1.0,5.0,5.0,6.0,1,1,202211270BOS
Derrick White,30.0,4.0,7.0,0.571,2.0,4.0,0.5,5.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,15.0,20.0,1,1,202211270BOS
Marcus Smart,27.0,5.0,8.0,0.625,2.0,4.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,7.0,0.0,0.0,4.0,3.0,14.0,15.0,1,1,202211270BOS
Al Horford,25.0,6.0,8.0,0.75,2.0,3.0,0.667,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,14.0,17.0,1,1,202211270BOS
Malcolm Brogdon,22.0,5.0,10.0,0.5,3.0,5.0,0.6,4.0,4.0,1.0,1.0,5.0,6.0,4.0,0.0,0.0,3.0,1.0,17.0,8.0,0,1,202211270BOS
Luke Kornet,22.0,4.0,8.0,0.5,0.0,1.0,0.0,4.0,4.0,1.0,4.0,0.0,4.0,1.0,0.0,2.0,1.0,4.0,12.0,-8.0,0,1,202211270BOS
Sam Hauser,21.0,4.0,5.0,0.8,3.0,4.0,0.75,3.0,3.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,3.0,14.0,-4.0,0,1,202211270BOS
Payton Pritchard,17.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,-13.0,0,1,202211270BOS
Justin Jackson,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0,1,202211270BOS
Noah Vonleh,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0,1,202211270BOS
Jerami Grant,40.0,11.0,24.0,0.458,5.0,10.0,0.5,2.0,2.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,2.0,29.0,-5.0,1,0,202211270BRK
Anfernee Simons,39.0,4.0,14.0,0.286,4.0,10.0,0.4,3.0,4.0,0.75,0.0,1.0,1.0,6.0,1.0,0.0,2.0,1.0,15.0,-16.0,1,0,202211270BRK
Justise Winslow,37.0,5.0,10.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,1.0,6.0,7.0,6.0,0.0,0.0,3.0,4.0,14.0,-10.0,1,0,202211270BRK
Josh Hart,35.0,4.0,8.0,0.5,1.0,4.0,0.25,0.0,0.0,,1.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,9.0,-15.0,1,0,202211270BRK
Jusuf Nurkić,33.0,6.0,12.0,0.5,0.0,2.0,0.0,5.0,8.0,0.625,4.0,10.0,14.0,4.0,0.0,1.0,4.0,4.0,17.0,-6.0,1,0,202211270BRK
Shaedon Sharpe,14.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,-5.0,0,0,202211270BRK
Trendon Watford,14.0,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,-13.0,0,0,202211270BRK
Drew Eubanks,14.0,1.0,1.0,1.0,0.0,0.0,,1.0,3.0,0.333,3.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,3.0,-8.0,0,0,202211270BRK
Nassir Little,9.0,1.0,2.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,8.0,0,0,202211270BRK
Damian Lillard,,,,,,,,,,,,,,,,,,,,,0,0,202211270BRK
John Butler,,,,,,,,,,,,,,,,,,,,,0,0,202211270BRK
Jabari Walker,,,,,,,,,,,,,,,,,,,,,0,0,202211270BRK
Royce O'Neale,38.0,2.0,5.0,0.4,0.0,2.0,0.0,3.0,4.0,0.75,0.0,5.0,5.0,4.0,0.0,1.0,0.0,5.0,7.0,6.0,1,1,202211270BRK
Kyrie Irving,37.0,8.0,17.0,0.471,4.0,10.0,0.4,2.0,3.0,0.667,1.0,4.0,5.0,6.0,0.0,0.0,0.0,3.0,22.0,2.0,1,1,202211270BRK
Kevin Durant,36.0,12.0,20.0,0.6,3.0,6.0,0.5,4.0,4.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,1.0,4.0,31.0,21.0,1,1,202211270BRK
Ben Simmons,33.0,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,1.0,11.0,12.0,8.0,3.0,0.0,2.0,2.0,2.0,-1.0,1,1,202211270BRK
Nic Claxton,31.0,4.0,6.0,0.667,0.0,0.0,,4.0,6.0,0.667,2.0,5.0,7.0,2.0,2.0,1.0,2.0,3.0,12.0,12.0,1,1,202211270BRK
Seth Curry,28.0,11.0,15.0,0.733,7.0,10.0,0.7,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,29.0,14.0,0,1,202211270BRK
Joe Harris,16.0,1.0,6.0,0.167,1.0,6.0,0.167,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0,1,202211270BRK
Edmond Sumner,10.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,12.0,0,1,202211270BRK
Cam Thomas,5.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,1,202211270BRK
Day'Ron Sharpe,,,,,,,,,,,,,,,,,,,,,0,1,202211270BRK
Kessler Edwards,,,,,,,,,,,,,,,,,,,,,0,1,202211270BRK
Patty Mills,,,,,,,,,,,,,,,,,,,,,0,1,202211270BRK
Markieff Morris,,,,,,,,,,,,,,,,,,,,,0,1,202211270BRK
Darius Garland,40.0,4.0,19.0,0.211,0.0,5.0,0.0,11.0,12.0,0.917,0.0,3.0,3.0,10.0,0.0,0.0,2.0,1.0,19.0,1.0,1,1,202211270DET
Evan Mobley,39.0,8.0,12.0,0.667,2.0,2.0,1.0,2.0,5.0,0.4,6.0,7.0,13.0,1.0,0.0,1.0,3.0,3.0,20.0,4.0,1,1,202211270DET
Donovan Mitchell,38.0,9.0,23.0,0.391,2.0,8.0,0.25,12.0,13.0,0.923,1.0,4.0,5.0,1.0,1.0,0.0,3.0,2.0,32.0,11.0,1,1,202211270DET
Dean Wade,34.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,,0.0,7.0,7.0,1.0,0.0,0.0,1.0,4.0,3.0,-6.0,1,1,202211270DET
Robin Lopez,3.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-8.0,1,1,202211270DET
Isaac Okoro,29.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,7.0,0.0,1.0,0.0,0.0,3.0,7.0,14.0,0,1,202211270DET
Cedi Osman,26.0,4.0,8.0,0.5,1.0,4.0,0.25,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,10.0,12.0,0,1,202211270DET
Mamadi Diakite,13.0,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,5.0,0,1,202211270DET
Raul Neto,12.0,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,7.0,0,1,202211270DET
Isaiah Mobley,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,202211270DET
Caris LeVert,,,,,,,,,,,,,,,,,,,,,0,1,202211270DET
Saddiq Bey,34.0,6.0,15.0,0.4,1.0,5.0,0.2,2.0,3.0,0.667,0.0,5.0,5.0,0.0,2.0,1.0,2.0,1.0,15.0,-3.0,1,0,202211270DET
Killian Hayes,32.0,7.0,13.0,0.538,2.0,5.0,0.4,0.0,0.0,,1.0,2.0,3.0,8.0,2.0,1.0,3.0,5.0,16.0,-4.0,1,0,202211270DET
Marvin Bagley III,27.0,6.0,12.0,0.5,1.0,2.0,0.5,6.0,8.0,0.75,1.0,9.0,10.0,0.0,3.0,1.0,3.0,3.0,19.0,2.0,1,0,202211270DET
Isaiah Livers,27.0,2.0,5.0,0.4,1.0,4.0,0.25,2.0,3.0,0.667,0.0,2.0,2.0,0.0,1.0,3.0,1.0,5.0,7.0,-7.0,1,0,202211270DET
Rodney McGruder,18.0,1.0,4.0,0.25,0.0,3.0,0.0,0.0,0.0,,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,14.0,1,0,202211270DET
Alec Burks,25.0,7.0,13.0,0.538,1.0,4.0,0.25,2.0,3.0,0.667,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,17.0,-8.0,0,0,202211270DET
Jalen Duren,20.0,0.0,3.0,0.0,0.0,0.0,,1.0,2.0,0.5,2.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,1.0,-10.0,0,0,202211270DET
Hamidou Diallo,19.0,1.0,3.0,0.333,1.0,2.0,0.5,1.0,4.0,0.25,0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,-6.0,0,0,202211270DET
Kevin Knox,17.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,-9.0,0,0,202211270DET
Cory Joseph,16.0,5.0,8.0,0.625,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,-9.0,0,0,202211270DET
Nerlens Noel,,,,,,,,,,,,,,,,,,,,,0,0,202211270DET
Braxton Key,,,,,,,,,,,,,,,,,,,,,0,0,202211270DET
Buddy Hield,31.0,3.0,14.0,0.214,1.0,9.0,0.111,3.0,4.0,0.75,1.0,3.0,4.0,3.0,2.0,0.0,3.0,1.0,10.0,-17.0,1,0,202211270LAC
Tyrese Haliburton,30.0,6.0,16.0,0.375,3.0,8.0,0.375,0.0,0.0,,0.0,5.0,5.0,11.0,2.0,0.0,0.0,0.0,15.0,-9.0,1,0,202211270LAC
Jalen Smith,28.0,8.0,14.0,0.571,3.0,7.0,0.429,4.0,4.0,1.0,3.0,6.0,9.0,0.0,0.0,1.0,1.0,2.0,23.0,-12.0,1,0,202211270LAC
Aaron Nesmith,22.0,1.0,7.0,0.143,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,-6.0,1,0,202211270LAC
Myles Turner,20.0,3.0,9.0,0.333,1.0,6.0,0.167,2.0,3.0,0.667,0.0,5.0,5.0,0.0,0.0,0.0,3.0,4.0,9.0,-17.0,1,0,202211270LAC
Bennedict Mathurin,25.0,4.0,11.0,0.364,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,9.0,-14.0,0,0,202211270LAC
Oshae Brissett,22.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,-6.0,0,0,202211270LAC
T.J. McConnell,21.0,6.0,10.0,0.6,0.0,0.0,,2.0,2.0,1.0,2.0,1.0,3.0,5.0,2.0,0.0,1.0,3.0,14.0,-4.0,0,0,202211270LAC
Isaiah Jackson,16.0,1.0,5.0,0.2,0.0,2.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,8.0,6.0,0,0,202211270LAC
Goga Bitadze,7.0,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0,0,202211270LAC
Terry Taylor,6.0,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0,0,202211270LAC
Kendall Brown,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0,0,202211270LAC
James Johnson,,,,,,,,,,,,,,,,,,,,,0,0,202211270LAC
Andrew Nembhard,,,,,,,,,,,,,,,,,,,,,0,0,202211270LAC
Terance Mann,38.0,5.0,13.0,0.385,0.0,3.0,0.0,4.0,4.0,1.0,2.0,5.0,7.0,5.0,0.0,0.0,2.0,3.0,14.0,17.0,1,1,202211270LAC
Ivica Zubac,35.0,14.0,17.0,0.824,0.0,0.0,,3.0,3.0,1.0,12.0,17.0,29.0,3.0,0.0,3.0,5.0,6.0,31.0,13.0,1,1,202211270LAC
Marcus Morris,28.0,5.0,14.0,0.357,2.0,8.0,0.25,1.0,2.0,0.5,0.0,4.0,4.0,3.0,2.0,0.0,1.0,2.0,13.0,9.0,1,1,202211270LAC
Amir Coffey,28.0,3.0,8.0,0.375,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,8.0,7.0,1,1,202211270LAC
Reggie Jackson,25.0,2.0,10.0,0.2,1.0,5.0,0.2,0.0,0.0,,0.0,4.0,4.0,4.0,2.0,0.0,2.0,0.0,5.0,7.0,1,1,202211270LAC
Norman Powell,26.0,7.0,19.0,0.368,2.0,8.0,0.25,3.0,4.0,0.75,1.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,19.0,0.0,0,1,202211270LAC
Nicolas Batum,23.0,2.0,5.0,0.4,0.0,3.0,0.0,0.0,0.0,,1.0,7.0,8.0,2.0,1.0,1.0,2.0,1.0,4.0,11.0,0,1,202211270LAC
John Wall,22.0,3.0,6.0,0.5,1.0,3.0,0.333,3.0,5.0,0.6,0.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,10.0,7.0,0,1,202211270LAC
Moses Brown,11.0,1.0,2.0,0.5,0.0,0.0,,8.0,12.0,0.667,2.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,10.0,-1.0,0,1,202211270LAC
Luke Kennard,,,,,,,,,,,,,,,,,,,,,0,1,202211270LAC
Robert Covington,,,,,,,,,,,,,,,,,,,,,0,1,202211270LAC
Dorian Finney-Smith,38.0,5.0,9.0,0.556,2.0,6.0,0.333,1.0,1.0,1.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,2.0,13.0,-15.0,1,0,202211270MIL
Luka Dončić,35.0,10.0,20.0,0.5,3.0,7.0,0.429,4.0,9.0,0.444,0.0,5.0,5.0,12.0,0.0,0.0,6.0,2.0,27.0,-10.0,1,0,202211270MIL
Spencer Dinwiddie,31.0,8.0,13.0,0.615,3.0,6.0,0.5,3.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,22.0,-16.0,1,0,202211270MIL
Tim Hardaway Jr.,20.0,2.0,8.0,0.25,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-14.0,1,0,202211270MIL
Dwight Powell,7.0,1.0,1.0,1.0,0.0,0.0,,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,-4.0,1,0,202211270MIL
Christian Wood,32.0,8.0,17.0,0.471,2.0,6.0,0.333,3.0,4.0,0.75,0.0,7.0,7.0,2.0,1.0,0.0,1.0,4.0,21.0,5.0,0,0,202211270MIL
Maxi Kleber,24.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,2.0,2.0,4.0,3.0,0.0,1.0,1.0,2.0,6.0,0.0,0,0,202211270MIL
Josh Green,19.0,2.0,3.0,0.667,1.0,2.0,0.5,3.0,4.0,0.75,0.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,8.0,5.0,0,0,202211270MIL
Dāvis Bertāns,16.0,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,-1.0,0,0,202211270MIL
JaVale McGee,3.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-10.0,0,0,202211270MIL
