name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,start,win,game_id
Kelly Oubre Jr.,22.0,5.0,13.0,0.385,1.0,9.0,0.111,1.0,2.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,12.0,-9.0,0,0,202201230CHO
James Bouknight,17.0,3.0,8.0,0.375,0.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,9.0,-9.0,0,0,202201230CHO
Ish Smith,13.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,3.0,3.0,6.0,2.0,1.0,0.0,1.0,2.0,0.0,7.0,0,0,202201230CHO
Vernon Carey Jr.,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,202201230CHO
Kai Jones,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,202201230CHO
Nick Richards,2.0,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,202201230CHO
JT Thor,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,202201230CHO
Ja Morant,41.0,14.0,31.0,0.452,0.0,3.0,0.0,7.0,10.0,0.7,7.0,6.0,13.0,6.0,1.0,0.0,7.0,4.0,35.0,-11.0,1,0,202201230DAL
Jaren Jackson Jr.,34.0,4.0,17.0,0.235,1.0,4.0,0.25,1.0,2.0,0.5,3.0,1.0,4.0,0.0,1.0,0.0,2.0,4.0,10.0,-13.0,1,0,202201230DAL
Steven Adams,32.0,1.0,4.0,0.25,0.0,0.0,,3.0,4.0,0.75,1.0,10.0,11.0,2.0,1.0,0.0,0.0,1.0,5.0,-13.0,1,0,202201230DAL
Ziaire Williams,23.0,4.0,13.0,0.308,1.0,8.0,0.125,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,9.0,-16.0,1,0,202201230DAL
John Konchar,23.0,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,,6.0,4.0,10.0,2.0,0.0,1.0,1.0,2.0,2.0,-12.0,1,0,202201230DAL
De'Anthony Melton,30.0,5.0,16.0,0.313,1.0,3.0,0.333,1.0,2.0,0.5,2.0,4.0,6.0,5.0,3.0,1.0,1.0,3.0,12.0,-1.0,0,0,202201230DAL
Killian Tillie,21.0,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,7.0,3.0,0,0,202201230DAL
Xavier Tillman Sr.,15.0,3.0,3.0,1.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,6.0,0.0,0,0,202201230DAL
Santi Aldama,13.0,2.0,3.0,0.667,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0,0,202201230DAL
Jarrett Culver,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,202201230DAL
Yves Pons,,,,,,,,,,,,,,,,,,,,,0,0,202201230DAL
Dakota Mathias,,,,,,,,,,,,,,,,,,,,,0,0,202201230DAL
Shaquille Harrison,,,,,,,,,,,,,,,,,,,,,0,0,202201230DAL
Luka Dončić,37.0,13.0,25.0,0.52,2.0,7.0,0.286,9.0,12.0,0.75,2.0,9.0,11.0,9.0,3.0,1.0,5.0,2.0,37.0,15.0,1,1,202201230DAL
Dorian Finney-Smith,35.0,3.0,8.0,0.375,2.0,5.0,0.4,1.0,2.0,0.5,3.0,4.0,7.0,4.0,2.0,2.0,1.0,2.0,9.0,12.0,1,1,202201230DAL
Jalen Brunson,30.0,3.0,8.0,0.375,0.0,1.0,0.0,7.0,7.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,13.0,8.0,1,1,202201230DAL
Kristaps Porziņģis,25.0,6.0,11.0,0.545,2.0,7.0,0.286,1.0,3.0,0.333,1.0,7.0,8.0,2.0,0.0,6.0,0.0,6.0,15.0,15.0,1,1,202201230DAL
Maxi Kleber,23.0,2.0,3.0,0.667,1.0,2.0,0.5,2.0,3.0,0.667,1.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,7.0,13.0,1,1,202201230DAL
Tim Hardaway Jr.,26.0,3.0,8.0,0.375,2.0,5.0,0.4,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,9.0,7.0,0,1,202201230DAL
Reggie Bullock,20.0,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0,1,202201230DAL
Dwight Powell,20.0,2.0,4.0,0.5,0.0,0.0,,2.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,5.0,6.0,-5.0,0,1,202201230DAL
Josh Green,14.0,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,4.0,0,1,202201230DAL
Trey Burke,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,1,202201230DAL
Marquese Chriss,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,1,202201230DAL
Theo Pinson,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,1,202201230DAL
Boban Marjanović,,,,,,,,,,,,,,,,,,,,,0,1,202201230DAL
Moses Brown,,,,,,,,,,,,,,,,,,,,,0,1,202201230DAL
Cade Cunningham,36.0,7.0,15.0,0.467,1.0,5.0,0.2,3.0,3.0,1.0,1.0,4.0,5.0,8.0,1.0,1.0,6.0,3.0,18.0,-4.0,1,0,202201230DEN
Saddiq Bey,30.0,4.0,11.0,0.364,3.0,8.0,0.375,0.0,0.0,,0.0,7.0,7.0,3.0,1.0,0.0,3.0,2.0,11.0,-7.0,1,0,202201230DEN
Cory Joseph,28.0,7.0,9.0,0.778,2.0,3.0,0.667,2.0,2.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,2.0,2.0,18.0,-6.0,1,0,202201230DEN
Isaiah Stewart,26.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,6.0,18.0,-10.0,1,0,202201230DEN
Hamidou Diallo,20.0,3.0,7.0,0.429,0.0,0.0,,3.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,9.0,-10.0,1,0,202201230DEN
Killian Hayes,24.0,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,,0.0,3.0,3.0,5.0,0.0,2.0,3.0,2.0,8.0,1.0,0,0,202201230DEN
Rodney McGruder,23.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,6.0,3.0,0,0,202201230DEN
Trey Lyles,21.0,6.0,11.0,0.545,0.0,3.0,0.0,6.0,9.0,0.667,1.0,4.0,5.0,1.0,0.0,1.0,2.0,1.0,18.0,4.0,0,0,202201230DEN
Josh Jackson,17.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0,0,202201230DEN
Cassius Stanley,10.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,-2.0,0,0,202201230DEN
Jamorko Pickett,,,,,,,,,,,,,,,,,,,,,0,0,202201230DEN
Luka Garza,,,,,,,,,,,,,,,,,,,,,0,0,202201230DEN
Saben Lee,,,,,,,,,,,,,,,,,,,,,0,0,202201230DEN
Nikola Jokić,36.0,12.0,19.0,0.632,1.0,6.0,0.167,9.0,10.0,0.9,2.0,7.0,9.0,8.0,2.0,1.0,3.0,1.0,34.0,12.0,1,1,202201230DEN
Austin Rivers,33.0,4.0,7.0,0.571,1.0,4.0,0.25,2.0,3.0,0.667,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,11.0,3.0,1,1,202201230DEN
Aaron Gordon,31.0,5.0,8.0,0.625,1.0,3.0,0.333,2.0,4.0,0.5,1.0,3.0,4.0,3.0,1.0,0.0,4.0,2.0,13.0,3.0,1,1,202201230DEN
Monte Morris,29.0,1.0,9.0,0.111,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,4.0,1.0,1,1,202201230DEN
Will Barton,26.0,6.0,11.0,0.545,2.0,5.0,0.4,0.0,0.0,,1.0,5.0,6.0,5.0,1.0,0.0,1.0,3.0,14.0,3.0,1,1,202201230DEN
Bryn Forbes,20.0,4.0,9.0,0.444,2.0,5.0,0.4,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,0,1,202201230DEN
Facundo Campazzo,20.0,4.0,6.0,0.667,1.0,2.0,0.5,0.0,0.0,,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,9.0,2.0,0,1,202201230DEN
Zeke Nnaji,16.0,5.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,0,1,202201230DEN
Davon Reed,12.0,2.0,4.0,0.5,2.0,3.0,0.667,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0,1,202201230DEN
DeMarcus Cousins,11.0,1.0,7.0,0.143,0.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,4.0,2.0,-4.0,0,1,202201230DEN
Bones Hyland,,,,,,,,,,,,,,,,,,,,,0,1,202201230DEN
JaMychal Green,,,,,,,,,,,,,,,,,,,,,0,1,202201230DEN
Rudy Gobert,35.0,5.0,10.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,7.0,11.0,18.0,3.0,1.0,0.0,1.0,0.0,12.0,-5.0,1,0,202201230GSW
Joe Ingles,33.0,4.0,10.0,0.4,1.0,6.0,0.167,1.0,2.0,0.5,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,10.0,-3.0,1,0,202201230GSW
Bojan Bogdanović,32.0,7.0,17.0,0.412,1.0,7.0,0.143,6.0,7.0,0.857,1.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,21.0,-10.0,1,0,202201230GSW
Royce O'Neale,31.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,-9.0,1,0,202201230GSW
Mike Conley,29.0,3.0,10.0,0.3,3.0,5.0,0.6,0.0,0.0,,1.0,3.0,4.0,2.0,2.0,0.0,4.0,2.0,9.0,6.0,1,0,202201230GSW
Jordan Clarkson,28.0,3.0,13.0,0.231,1.0,4.0,0.25,2.0,2.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,9.0,4.0,0,0,202201230GSW
Trent Forrest,18.0,2.0,4.0,0.5,0.0,1.0,0.0,5.0,6.0,0.833,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,-8.0,0,0,202201230GSW
Rudy Gay,17.0,5.0,8.0,0.625,4.0,6.0,0.667,2.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,16.0,12.0,0,0,202201230GSW
Eric Paschall,12.0,2.0,5.0,0.4,1.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0,0,202201230GSW
Danuel House Jr.,,,,,,,,,,,,,,,,,,,,,0,0,202201230GSW
Udoka Azubuike,,,,,,,,,,,,,,,,,,,,,0,0,202201230GSW
Elijah Hughes,,,,,,,,,,,,,,,,,,,,,0,0,202201230GSW
Jared Butler,,,,,,,,,,,,,,,,,,,,,0,0,202201230GSW
Stephen Curry,35.0,5.0,20.0,0.25,1.0,13.0,0.077,2.0,2.0,1.0,2.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,13.0,-5.0,1,1,202201230GSW
Andrew Wiggins,34.0,6.0,17.0,0.353,1.0,5.0,0.2,1.0,2.0,0.5,1.0,4.0,5.0,1.0,2.0,1.0,1.0,3.0,14.0,10.0,1,1,202201230GSW
Jordan Poole,34.0,7.0,13.0,0.538,4.0,9.0,0.444,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,4.0,20.0,6.0,1,1,202201230GSW
Otto Porter Jr.,30.0,5.0,7.0,0.714,3.0,4.0,0.75,0.0,0.0,,0.0,8.0,8.0,1.0,3.0,1.0,0.0,0.0,13.0,7.0,1,1,202201230GSW
Kevon Looney,27.0,4.0,5.0,0.8,0.0,0.0,,2.0,2.0,1.0,3.0,3.0,6.0,2.0,0.0,0.0,1.0,4.0,10.0,10.0,1,1,202201230GSW
Damion Lee,23.0,4.0,8.0,0.5,4.0,6.0,0.667,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,12.0,1.0,0,1,202201230GSW
Nemanja Bjelica,20.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,1.0,2.0,6.0,-8.0,0,1,202201230GSW
Gary Payton II,17.0,3.0,7.0,0.429,0.0,3.0,0.0,0.0,0.0,,1.0,4.0,5.0,1.0,2.0,1.0,0.0,2.0,6.0,-5.0,0,1,202201230GSW
Jonathan Kuminga,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,202201230GSW
Juan Toscano-Anderson,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,-6.0,0,1,202201230GSW
Klay Thompson,,,,,,,,,,,,,,,,,,,,,0,1,202201230GSW
Moses Moody,,,,,,,,,,,,,,,,,,,,,0,1,202201230GSW
Chris Chiozza,,,,,,,,,,,,,,,,,,,,,0,1,202201230GSW
LeBron James,39.0,12.0,22.0,0.545,1.0,8.0,0.125,8.0,11.0,0.727,2.0,9.0,11.0,4.0,2.0,0.0,3.0,4.0,33.0,-8.0,1,0,202201230MIA
Russell Westbrook,31.0,9.0,15.0,0.6,0.0,3.0,0.0,6.0,8.0,0.75,2.0,7.0,9.0,9.0,0.0,0.0,3.0,5.0,24.0,-1.0,1,0,202201230MIA
Avery Bradley,30.0,5.0,11.0,0.455,4.0,9.0,0.444,1.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,15.0,11.0,1,0,202201230MIA
Trevor Ariza,14.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,-9.0,1,0,202201230MIA
Dwight Howard,10.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-13.0,1,0,202201230MIA
Carmelo Anthony,25.0,3.0,8.0,0.375,2.0,5.0,0.4,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,11.0,-5.0,0,0,202201230MIA
Malik Monk,23.0,3.0,6.0,0.5,1.0,4.0,0.25,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,7.0,-8.0,0,0,202201230MIA
Stanley Johnson,22.0,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,-4.0,0,0,202201230MIA
Talen Horton-Tucker,21.0,1.0,5.0,0.2,1.0,2.0,0.5,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,3.0,5.0,12.0,0,0,202201230MIA
Wayne Ellington,9.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-6.0,0,0,202201230MIA
Austin Reaves,8.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0,0,202201230MIA
Kent Bazemore,,,,,,,,,,,,,,,,,,,,,0,0,202201230MIA
DeAndre Jordan,,,,,,,,,,,,,,,,,,,,,0,0,202201230MIA
Duncan Robinson,41.0,8.0,13.0,0.615,6.0,11.0,0.545,3.0,4.0,0.75,1.0,4.0,5.0,3.0,2.0,0.0,3.0,4.0,25.0,1.0,1,1,202201230MIA
Jimmy Butler,38.0,7.0,18.0,0.389,1.0,4.0,0.25,5.0,5.0,1.0,0.0,10.0,10.0,12.0,2.0,1.0,1.0,1.0,20.0,-6.0,1,1,202201230MIA
Bam Adebayo,32.0,6.0,10.0,0.6,0.0,0.0,,2.0,2.0,1.0,1.0,7.0,8.0,5.0,1.0,1.0,5.0,6.0,14.0,8.0,1,1,202201230MIA
Gabe Vincent,31.0,3.0,11.0,0.273,1.0,5.0,0.2,4.0,4.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,3.0,6.0,11.0,6.0,1,1,202201230MIA
P.J. Tucker,29.0,3.0,6.0,0.5,2.0,3.0,0.667,0.0,0.0,,2.0,5.0,7.0,5.0,1.0,0.0,1.0,3.0,8.0,8.0,1,1,202201230MIA
Max Strus,29.0,3.0,8.0,0.375,2.0,7.0,0.286,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,8.0,7.0,0,1,202201230MIA
Caleb Martin,23.0,5.0,9.0,0.556,2.0,2.0,1.0,3.0,4.0,0.75,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,15.0,2.0,0,1,202201230MIA
Dewayne Dedmon,8.0,4.0,5.0,0.8,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0,1,202201230MIA
Kyle Guy,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0,1,202201230MIA
Udonis Haslem,,,,,,,,,,,,,,,,,,,,,0,1,202201230MIA
Omer Yurtseven,,,,,,,,,,,,,,,,,,,,,0,1,202201230MIA
Chris Silva,,,,,,,,,,,,,,,,,,,,,0,1,202201230MIA
James Harden,35.0,4.0,13.0,0.308,1.0,4.0,0.25,4.0,4.0,1.0,0.0,5.0,5.0,13.0,1.0,0.0,6.0,2.0,13.0,-14.0,1,0,202201230MIN
Kyrie Irving,34.0,11.0,20.0,0.55,3.0,8.0,0.375,5.0,5.0,1.0,0.0,6.0,6.0,5.0,1.0,0.0,3.0,1.0,30.0,-12.0,1,0,202201230MIN
Patty Mills,33.0,8.0,15.0,0.533,5.0,10.0,0.5,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,21.0,-18.0,1,0,202201230MIN
Kessler Edwards,29.0,6.0,10.0,0.6,3.0,7.0,0.429,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,15.0,-10.0,1,0,202201230MIN
Day'Ron Sharpe,21.0,4.0,7.0,0.571,0.0,0.0,,0.0,0.0,,6.0,3.0,9.0,0.0,0.0,1.0,2.0,3.0,8.0,8.0,1,0,202201230MIN
James Johnson,19.0,3.0,7.0,0.429,1.0,2.0,0.5,0.0,0.0,,4.0,1.0,5.0,4.0,1.0,0.0,0.0,6.0,7.0,-17.0,0,0,202201230MIN
LaMarcus Aldridge,17.0,3.0,8.0,0.375,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,4.0,6.0,6.0,-3.0,0,0,202201230MIN
DeAndre' Bembry,15.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,0,0,202201230MIN
Cam Thomas,15.0,4.0,6.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,6.0,0,0,202201230MIN
Bruce Brown,9.0,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,-2.0,0,0,202201230MIN
Blake Griffin,6.0,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,-6.0,0,0,202201230MIN
Jevon Carter,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0,0,202201230MIN
Karl-Anthony Towns,32.0,7.0,18.0,0.389,2.0,7.0,0.286,7.0,9.0,0.778,0.0,7.0,7.0,2.0,2.0,2.0,3.0,3.0,23.0,2.0,1,1,202201230MIN
Jarred Vanderbilt,31.0,3.0,3.0,1.0,0.0,0.0,,3.0,4.0,0.75,2.0,7.0,9.0,2.0,5.0,0.0,0.0,1.0,9.0,12.0,1,1,202201230MIN
D'Angelo Russell,31.0,7.0,13.0,0.538,2.0,6.0,0.333,7.0,7.0,1.0,0.0,5.0,5.0,10.0,1.0,0.0,2.0,2.0,23.0,9.0,1,1,202201230MIN
Anthony Edwards,30.0,8.0,17.0,0.471,4.0,8.0,0.5,5.0,6.0,0.833,0.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,25.0,6.0,1,1,202201230MIN
Jaden McDaniels,27.0,6.0,11.0,0.545,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,14.0,-6.0,1,1,202201230MIN
Jaylen Nowell,22.0,6.0,9.0,0.667,1.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,16.0,13.0,0,1,202201230MIN
Taurean Prince,19.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,9.0,0,1,202201230MIN
Naz Reid,14.0,2.0,7.0,0.286,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,1.0,1.0,3.0,1.0,3.0,4.0,10.0,0,1,202201230MIN
Malik Beasley,13.0,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0,1,202201230MIN
Josh Okogie,11.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0,1,202201230MIN
Nathan Knight,1.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,1,202201230MIN
Jake Layman,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,1,202201230MIN
Jordan McLaughlin,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,1,202201230MIN
McKinley Wright IV,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,1,202201230MIN
Reggie Jackson,32.0,10.0,18.0,0.556,4.0,8.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,3.0,26.0,-2.0,1,0,202201230NYK
Ivica Zubac,29.0,5.0,8.0,0.625,0.0,0.0,,7.0,11.0,0.636,4.0,10.0,14.0,0.0,0.0,3.0,4.0,2.0,17.0,-1.0,1,0,202201230NYK
Nicolas Batum,24.0,2.0,7.0,0.286,2.0,7.0,0.286,0.0,0.0,,0.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,6.0,-6.0,1,0,202201230NYK
Marcus Morris,23.0,0.0,9.0,0.0,0.0,4.0,0.0,4.0,5.0,0.8,0.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,4.0,-1.0,1,0,202201230NYK
Amir Coffey,18.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-10.0,1,0,202201230NYK
Luke Kennard,28.0,4.0,10.0,0.4,4.0,10.0,0.4,2.0,3.0,0.667,1.0,4.0,5.0,3.0,1.0,0.0,3.0,1.0,14.0,-4.0,0,0,202201230NYK
Terance Mann,24.0,4.0,7.0,0.571,1.0,2.0,0.5,0.0,0.0,,0.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,9.0,-3.0,0,0,202201230NYK
Brandon Boston Jr.,24.0,4.0,9.0,0.444,2.0,6.0,0.333,3.0,4.0,0.75,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,13.0,0.0,0,0,202201230NYK
Eric Bledsoe,15.0,0.0,2.0,0.0,0.0,0.0,,2.0,4.0,0.5,0.0,1.0,1.0,6.0,0.0,0.0,3.0,0.0,2.0,-6.0,0,0,202201230NYK
Serge Ibaka,14.0,4.0,6.0,0.667,1.0,2.0,0.5,0.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,9.0,-5.0,0,0,202201230NYK
Isaiah Hartenstein,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,-2.0,0,0,202201230NYK
Jay Scrubb,,,,,,,,,,,,,,,,,,,,,0,0,202201230NYK
Justise Winslow,,,,,,,,,,,,,,,,,,,,,0,0,202201230NYK
RJ Barrett,42.0,9.0,24.0,0.375,3.0,5.0,0.6,7.0,7.0,1.0,2.0,12.0,14.0,6.0,0.0,1.0,1.0,3.0,28.0,7.0,1,1,202201230NYK
Julius Randle,40.0,8.0,15.0,0.533,3.0,7.0,0.429,5.0,6.0,0.833,0.0,9.0,9.0,5.0,0.0,0.0,7.0,4.0,24.0,4.0,1,1,202201230NYK
Alec Burks,29.0,3.0,7.0,0.429,2.0,5.0,0.4,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,10.0,1.0,1,1,202201230NYK
Evan Fournier,28.0,5.0,12.0,0.417,4.0,8.0,0.5,0.0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,1.0,3.0,14.0,9.0,1,1,202201230NYK
Mitchell Robinson,16.0,3.0,6.0,0.5,0.0,0.0,,2.0,4.0,0.5,4.0,4.0,8.0,2.0,0.0,0.0,0.0,1.0,8.0,6.0,1,1,202201230NYK
Nerlens Noel,26.0,4.0,5.0,0.8,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,0.0,3.0,1.0,1.0,1.0,8.0,2.0,0,1,202201230NYK
Quentin Grimes,19.0,2.0,10.0,0.2,2.0,6.0,0.333,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,-1.0,0,1,202201230NYK
