name,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,start,win,game_id,fanta_score,fanta_value,fanta_gain
Chris Paul,33.0,5.0,12.0,0.417,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,12.0,3.0,0.0,3.0,2.0,10.0,2.0,1,1,202310270SAC,30.450000000000003,14.525742897245765,0.11266132944915264
Kevon Looney,28.0,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,3.0,9.0,12.0,6.0,3.0,1.0,1.0,3.0,8.0,4.0,1,1,202310270SAC,34.9125,11.147903987268519,0.3886458854166668
Andrew Wiggins,26.0,5.0,13.0,0.385,0.0,3.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,3.0,0.0,2.0,2.0,4.0,11.0,2.0,1,1,202310270SAC,13.387500000000001,10.503644388020833,-0.14447800781249992
Klay Thompson,32.0,7.0,12.0,0.583,2.0,4.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,3.0,4.0,18.0,4.0,1,1,202310270SAC,21.0,11.695785974264707,-0.001372113970588229
Moses Moody,21.0,4.0,5.0,0.8,2.0,3.0,0.667,0.0,0.0,,0.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,10.0,11.0,0,1,202310270SAC,17.325,4.45725625,0.24350624999999998
Gary Payton II,18.0,2.0,4.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,7.0,-3.0,0,1,202310270SAC,5.25,4.7133101562499995,-0.08465859374999998
Dario Šarić,14.0,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,5.0,-6.0,0,1,202310270SAC,8.137500000000001,4.903560597098214,-0.018034268973214224
Trayce Jackson-Davis,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0,1,202310270SAC,1.05,4.0,-0.15375
Cory Joseph,,,,,,,,,,,,,,,,,,,,,0,1,202310270SAC,,5.138959528688525,-0.1
Jonathan Kuminga,25.0,5.0,11.0,0.455,1.0,3.0,0.333,1.0,2.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,2.0,3.0,12.0,9.0,0,1,202310270SAC,7.612500000000001,6.381280419034091,-0.10140850142045452
Doug McDermott,16.0,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-4.0,0,1,202310270SAS,6.300000000000001,5.002236790674604,-0.07078602678571427
Victor Wembanyama,30.0,7.0,19.0,0.368,0.0,6.0,0.0,7.0,8.0,0.875,5.0,7.0,12.0,1.0,3.0,3.0,4.0,2.0,21.0,9.0,1,1,202310270SAS,33.3375,10.4311875,0.3811875
Jeremy Sochan,26.0,5.0,9.0,0.556,0.0,1.0,0.0,4.0,4.0,1.0,1.0,4.0,5.0,4.0,2.0,0.0,2.0,3.0,14.0,-8.0,1,1,202310270SAS,23.3625,7.781230627840909,0.24492892329545457
Tre Jones,32.0,3.0,8.0,0.375,0.0,3.0,0.0,0.0,0.0,,3.0,3.0,6.0,8.0,2.0,0.0,0.0,0.0,6.0,14.0,0,1,202310270SAS,23.8875,11.201163183302238,0.09752372434701495
Cedi Osman,23.0,5.0,7.0,0.714,4.0,6.0,0.667,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,14.0,9.0,0,1,202310270SAS,15.75,5.412970558333334,0.15724222500000004
Malaki Branham,14.0,4.0,7.0,0.571,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,9.0,7.0,0,1,202310270SAS,13.125,5.397335991950758,0.08926165482954546
Sandro Mamukelashvili,,,,,,,,,,,,,,,,,,,,,0,1,202310270SAS,,4.826785714285715,-0.1
Dominick Barlow,,,,,,,,,,,,,,,,,,,,,0,1,202310270SAS,,4.237946428571429,-0.1
Julian Champagnie,,,,,,,,,,,,,,,,,,,,,0,1,202310270SAS,,5.727205882352942,-0.1
Blake Wesley,,,,,,,,,,,,,,,,,,,,,0,1,202310270SAS,,4.0,-0.1
Devonte' Graham,,,,,,,,,,,,,,,,,,,,,0,1,202310270SAS,,5.027226027397261,-0.1
Keldon Johnson,35.0,8.0,14.0,0.571,3.0,7.0,0.429,1.0,2.0,0.5,2.0,2.0,4.0,4.0,0.0,1.0,3.0,5.0,20.0,-2.0,1,1,202310270SAS,25.725,11.176214226310483,0.1468014238911291
Charles Bassey,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,0,1,202310270SAS,3.4125,5.864715317095588,-0.1870153814338235
Zach Collins,38.0,4.0,12.0,0.333,0.0,7.0,0.0,1.0,3.0,0.333,0.0,6.0,6.0,8.0,4.0,0.0,4.0,5.0,9.0,-4.0,1,1,202310270SAS,18.900000000000002,9.201736713789684,0.06117470982142864
Dillon Brooks,39.0,7.0,13.0,0.538,1.0,2.0,0.5,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,17.0,4.0,1,0,202310270SAS,15.5,7.649828184419015,0.04529605413732396
Jeenathan Williams,,,,,,,,,,,,,,,,,,,,,0,0,202310270SAS,,6.7005875,-0.1
Fred VanVleet,44.0,10.0,20.0,0.5,2.0,10.0,0.2,2.0,3.0,0.667,0.0,8.0,8.0,12.0,0.0,0.0,3.0,5.0,24.0,-9.0,1,0,202310270SAS,40.5,15.007690928171641,0.3530407416044776
Alperen Şengün,40.0,11.0,18.0,0.611,1.0,3.0,0.333,2.0,6.0,0.333,6.0,8.0,14.0,7.0,2.0,1.0,6.0,6.0,25.0,-4.0,1,0,202310270SAS,36.5,13.612736480152028,0.3140595375844595
Jalen Green,37.0,10.0,20.0,0.5,2.0,6.0,0.333,0.0,0.0,,1.0,4.0,5.0,4.0,0.0,0.0,2.0,2.0,22.0,-3.0,1,0,202310270SAS,21.25,9.834817025000001,0.09286202499999996
Jabari Smith Jr.,37.0,5.0,16.0,0.313,2.0,8.0,0.25,1.0,4.0,0.25,4.0,5.0,9.0,0.0,1.0,0.0,2.0,4.0,13.0,-6.0,1,0,202310270SAS,8.5,8.559240939503207,-0.18080192908653847
Jeff Green,20.0,4.0,4.0,1.0,0.0,0.0,,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,-1.0,0,0,202310270SAS,12.5,4.508078525943397,0.1148025825471698
Jae'Sean Tate,13.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,-8.0,0,0,202310270SAS,5.0,5.753057729166667,-0.1401964375
Devin Vassell,39.0,7.0,13.0,0.538,3.0,7.0,0.429,8.0,11.0,0.727,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,25.0,2.0,1,1,202310270SAS,25.725,11.241656925675677,0.1437177364864865
Reggie Bullock,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0,0,202310270SAS,0.5,5.6677792848557695,-0.2539791286057692
Boban Marjanović,7.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0,0,202310270SAS,5.5,4.0,-0.04249999999999998
Aaron Holiday,,,,,,,,,,,,,,,,,,,,,0,0,202310270SAS,,4.0,-0.1
Jermaine Samuels,,,,,,,,,,,,,,,,,,,,,0,0,202310270SAS,,4.0,-0.1
Cam Whitmore,,,,,,,,,,,,,,,,,,,,,0,0,202310270SAS,,4.0,-0.1
Amen Thompson,12.0,2.0,4.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,0,0,202310270SAS,5.5,4.0,-0.04249999999999998
Talen Horton-Tucker,26.0,3.0,10.0,0.3,2.0,5.0,0.4,2.0,2.0,1.0,0.0,3.0,3.0,8.0,3.0,1.0,2.0,1.0,10.0,4.0,1,1,202310270UTA,23.1,6.8676235697115375,0.2811067427884616
Walker Kessler,21.0,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1,1,202310270UTA,9.975,10.900741655405405,-0.2525218581081081
Kelly Olynyk,26.0,5.0,6.0,0.833,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,15.0,-4.0,0,1,202310270UTA,22.837500000000002,10.424804368106619,0.10661916590073534
Collin Sexton,19.0,5.0,12.0,0.417,0.0,2.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,-4.0,0,1,202310270UTA,6.300000000000001,6.868297434895833,-0.15871558593749996
Kris Dunn,18.0,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,3.0,6.0,4.0,8.0,0,1,202310270UTA,-3.6750000000000003,10.309248401988636,-0.5819802911931818
Ochai Agbaji,12.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,-2.0,0,1,202310270UTA,7.3500000000000005,4.402105386652542,-0.015020672669491447
Taylor Hendricks,,,,,,,,,,,,,,,,,,,,,0,1,202310270UTA,,4.0,-0.1
Simone Fontecchio,,,,,,,,,,,,,,,,,,,,,0,1,202310270UTA,,4.0,-0.1
Luka Šamanić,,,,,,,,,,,,,,,,,,,,,0,1,202310270UTA,,6.255285714285715,-0.1
Brice Sensabaugh,,,,,,,,,,,,,,,,,,,,,0,1,202310270UTA,,4.0,-0.1
Omer Yurtseven,,,,,,,,,,,,,,,,,,,,,0,1,202310270UTA,,4.0,-0.1
Jordan Clarkson,33.0,4.0,13.0,0.308,3.0,5.0,0.6,2.0,3.0,0.667,1.0,3.0,4.0,6.0,1.0,0.0,2.0,0.0,13.0,-2.0,1,1,202310270UTA,19.6875,10.976100199795082,-0.0018188575819672037
Keyonte George,12.0,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,8.0,-3.0,0,1,202310270UTA,11.2875,4.84111875,0.06736875
John Collins,34.0,4.0,11.0,0.364,1.0,5.0,0.2,4.0,4.0,1.0,5.0,7.0,12.0,0.0,0.0,1.0,0.0,4.0,13.0,-4.0,1,1,202310270UTA,28.087500000000002,10.341679658890847,0.24797059198943666
Jordan Miller,,,,,,,,,,,,,,,,,,,,,0,0,202310270UTA,,4.0,-0.1
Paul George,37.0,9.0,17.0,0.529,3.0,9.0,0.333,15.0,15.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,36.0,3.0,1,0,202310270UTA,34.75,15.580885789620536,0.17550799944196427
Lauri Markkanen,34.0,12.0,23.0,0.522,5.0,13.0,0.385,6.0,6.0,1.0,5.0,7.0,12.0,3.0,0.0,0.0,3.0,2.0,35.0,11.0,1,1,202310270UTA,50.6625,17.106565546875,0.520174921875
Russell Westbrook,36.0,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,8.0,9.0,4.0,1.0,1.0,5.0,4.0,4.0,-4.0,1,0,202310270UTA,13.75,12.218315334201389,-0.21578449218749995
Kawhi Leonard,36.0,10.0,22.0,0.455,4.0,10.0,0.4,1.0,3.0,0.333,3.0,6.0,9.0,5.0,2.0,0.0,1.0,1.0,25.0,9.0,1,0,202310270UTA,34.75,16.12897679387019,0.14968172175480776
Robert Covington,19.0,1.0,3.0,0.333,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,4.0,-6.0,1,0,202310270UTA,9.0,5.372284615885417,-0.01754220703124998
Nicolas Batum,30.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,3.0,0.0,4.0,8.0,-4.0,0,0,202310270UTA,19.5,6.053832283653847,0.22521209134615383
Norman Powell,25.0,7.0,10.0,0.7,2.0,4.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,20.0,3.0,0,0,202310270UTA,21.5,8.219724927083334,0.17551034374999996
Ivica Zubac,19.0,3.0,6.0,0.5,0.0,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,1,0,202310270UTA,5.5,11.619561206825658,-0.403539533305921
Mason Plumlee,11.0,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.5,1.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,-11.0,0,0,202310270UTA,4.75,11.300885421281645,-0.4081569046677215
Kobe Brown,,,,,,,,,,,,,,,,,,,,,0,0,202310270UTA,,4.0,-0.1
Amir Coffey,,,,,,,,,,,,,,,,,,,,,0,0,202310270UTA,,4.0,-0.1
Moussa Diabaté,,,,,,,,,,,,,,,,,,,,,0,0,202310270UTA,,4.0,-0.1
Kenyon Martin Jr.,,,,,,,,,,,,,,,,,,,,,0,0,202310270UTA,,8.12376273148148,-0.1
Bones Hyland,22.0,5.0,10.0,0.5,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,12.0,-1.0,0,0,202310270UTA,7.5,6.910573993055555,-0.12929406249999997
Evan Mobley,33.0,12.0,22.0,0.545,1.0,1.0,1.0,8.0,10.0,0.8,5.0,9.0,14.0,3.0,0.0,3.0,2.0,4.0,33.0,-15.0,1,0,202310280CLE,48.25,14.135027992735392,0.5970405657873376
Max Strus,41.0,7.0,20.0,0.35,4.0,9.0,0.444,3.0,3.0,1.0,1.0,10.0,11.0,6.0,0.0,0.0,1.0,2.0,21.0,-5.0,1,0,202310280CLE,36.75,8.670851318974611,0.5534677388964844
Dean Wade,36.0,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,6.0,3.0,1,0,202310280CLE,13.0,4.716408785511364,0.11807497869318181
Isaac Okoro,34.0,5.0,8.0,0.625,0.0,0.0,,1.0,2.0,0.5,2.0,3.0,5.0,3.0,0.0,1.0,0.0,3.0,11.0,-2.0,1,0,202310280CLE,19.5,6.121700453441723,0.22201411475929062
Georges Niang,18.0,3.0,10.0,0.3,1.0,4.0,0.25,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,7.0,-16.0,0,0,202310280CLE,6.25,4.467324183573458,-0.04688962121550325
Caris LeVert,44.0,12.0,28.0,0.429,4.0,10.0,0.4,3.0,9.0,0.333,2.0,3.0,5.0,8.0,1.0,0.0,2.0,2.0,31.0,-2.0,1,0,202310280CLE,30.0,9.08910944736328,0.3570576700195313
Emoni Bates,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0,0,202310280CLE,-1.0,4.0,-0.205
Sam Merrill,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,202310280CLE,3.25,4.0,-0.09874999999999999
Damian Jones,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,202310280CLE,3.5,4.0,-0.09249999999999999
Craig Porter Jr.,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.0,0,0,202310280CLE,1.5,4.0,-0.1425
Isaiah Mobley,,,,,,,,,,,,,,,,,,,,,0,0,202310280CLE,,4.0,-0.1
Tristan Thompson,8.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0,0,202310280CLE,12.0,4.12,0.12000000000000005
Jarace Walker,,,,,,,,,,,,,,,,,,,,,0,1,202310280CLE,,4.0,-0.1
Jordan Nwora,,,,,,,,,,,,,,,,,,,,,0,1,202310280CLE,,5.1759011270491815,-0.1
Ben Sheppard,,,,,,,,,,,,,,,,,,,,,0,1,202310280CLE,,4.0,-0.1
Tyrese Haliburton,32.0,7.0,16.0,0.438,4.0,7.0,0.571,3.0,3.0,1.0,1.0,7.0,8.0,13.0,0.0,0.0,1.0,2.0,21.0,-1.0,1,1,202310280CLE,50.6625,19.63072380859375,0.4012355273437501
Myles Turner,29.0,7.0,14.0,0.5,1.0,5.0,0.2,5.0,5.0,1.0,1.0,11.0,12.0,1.0,0.0,2.0,2.0,5.0,20.0,-5.0,1,1,202310280CLE,34.3875,13.575608288810484,0.26050798639112926
Obi Toppin,18.0,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,-6.0,1,1,202310280CLE,6.825,4.679410026442308,-0.04183083894230766
Bennedict Mathurin,17.0,5.0,10.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,-11.0,1,1,202310280CLE,9.975,7.452347333733973,-0.09003207331730761
Aaron Nesmith,30.0,10.0,16.0,0.625,5.0,9.0,0.556,1.0,2.0,0.5,4.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,26.0,18.0,0,1,202310280CLE,35.7,7.161832979452055,0.5970864041095891
Bruce Brown,32.0,3.0,8.0,0.375,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,4.0,2.0,1.0,0.0,0.0,3.0,6.0,0.0,1,1,202310280CLE,11.025,9.030175970394737,-0.1368931085526316
T.J. McConnell,18.0,3.0,5.0,0.6,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,8.0,21.0,0,1,202310280CLE,21.2625,8.341709279166666,0.16354511250000003
Andrew Nembhard,25.0,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,21.0,0,1,202310280CLE,11.025,7.930687737499999,-0.08508476249999991
Isaiah Jackson,,,,,,,,,,,,,,,,,,,,,0,1,202310280CLE,,6.2096011904761905,-0.1
Daniel Theis,,,,,,,,,,,,,,,,,,,,,0,1,202310280CLE,,4.455357142857143,-0.1
Buddy Hield,18.0,4.0,12.0,0.333,2.0,7.0,0.286,0.0,0.0,,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,10.0,6.0,0,1,202310280CLE,9.450000000000001,11.43490604296875,-0.29143536328124997
Jalen Smith,18.0,5.0,7.0,0.714,2.0,3.0,0.667,1.0,2.0,0.5,2.0,4.0,6.0,3.0,0.0,0.0,1.0,2.0,13.0,17.0,0,1,202310280CLE,20.475,7.68510514476103,0.1738693910845589
James Wiseman,,,,,,,,,,,,,,,,,,,,,0,1,202310280DET,,6.63638888888889,-0.1
Isaiah Stewart,33.0,6.0,14.0,0.429,0.0,3.0,0.0,2.0,3.0,0.667,2.0,7.0,9.0,0.0,0.0,0.0,2.0,4.0,14.0,17.0,1,1,202310280DET,13.125,9.624330994021044,-0.10991612013711727
Jared Rhoden,,,,,,,,,,,,,,,,,,,,,0,1,202310280DET,,4.0,-0.1
Malcolm Cazalon,,,,,,,,,,,,,,,,,,,,,0,1,202310280DET,,4.0,-0.1
Stanley Umude,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0,1,202310280DET,0.0,4.0,-0.18
Joe Harris,10.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0,1,202310280DET,3.1500000000000004,4.636441270418075,-0.1360103216427365
Marvin Bagley III,14.0,5.0,8.0,0.625,1.0,1.0,1.0,0.0,0.0,,2.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,11.0,10.0,0,1,202310280DET,15.225000000000001,8.752279533705357,-0.01385086808035707
Jaden Ivey,21.0,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,5.0,0,1,202310280DET,7.3500000000000005,8.5359841166631,-0.20981076989511982
Alec Burks,25.0,6.0,12.0,0.5,6.0,10.0,0.6,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,18.0,19.0,0,1,202310280DET,20.475,7.8969710944218745,0.16388617879687511
Killian Hayes,22.0,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0,7.0,1,1,202310280DET,11.8125,7.850230137395834,-0.06067838343749998
Ausar Thompson,31.0,3.0,7.0,0.429,0.0,2.0,0.0,3.0,4.0,0.75,3.0,9.0,12.0,5.0,1.0,1.0,2.0,3.0,9.0,6.0,1,1,202310280DET,26.512500000000003,7.924002796875,0.3206621718750001
Jalen Duren,33.0,9.0,11.0,0.818,0.0,0.0,,5.0,5.0,1.0,6.0,9.0,15.0,5.0,1.0,2.0,1.0,3.0,23.0,6.0,1,1,202310280DET,56.7,12.067586817246688,0.9156634484019888
Marcus Sasser,5.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0,1,202310280DET,6.0375000000000005,4.2755705625000004,-0.043416937499999975
Terry Taylor,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,202310280DET,0.0,4.0,-0.18
Julian Phillips,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,202310280DET,0.0,4.0,-0.18
Cade Cunningham,39.0,9.0,19.0,0.474,1.0,4.0,0.25,6.0,7.0,0.857,0.0,4.0,4.0,10.0,0.0,0.0,6.0,3.0,25.0,10.0,1,1,202310280DET,31.5,12.408006302864582,0.23993687578125023
Zach LaVine,37.0,19.0,33.0,0.576,7.0,13.0,0.538,6.0,8.0,0.75,1.0,3.0,4.0,0.0,1.0,0.0,4.0,2.0,51.0,-8.0,1,0,202310280DET,40.75,12.96408327409375,0.45588089284375
Nikola Vučević,32.0,5.0,11.0,0.455,1.0,2.0,0.5,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,5.0,12.0,-11.0,1,0,202310280DET,11.0,15.241085320478517,-0.4302082088183593
DeMar DeRozan,31.0,7.0,13.0,0.538,0.0,1.0,0.0,6.0,7.0,0.857,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,20.0,-11.0,1,0,202310280DET,25.25,14.24783963189019,-0.010369406738281128
Patrick Williams,21.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,1,0,202310280DET,2.75,6.66125189328125,-0.24189145046874996
Coby White,27.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-10.0,1,0,202310280DET,-1.0,6.747508985687935,-0.3441234600585938
Alex Caruso,20.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,4.0,4.0,1.0,0.0,3.0,2.0,-16.0,0,0,202310280DET,20.0,7.182221753485577,0.18513091213942307
Ayo Dosunmu,14.0,2.0,7.0,0.286,1.0,2.0,0.5,0.0,0.0,,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,-6.0,0,0,202310280DET,8.0,6.000966432612181,-0.07334396802884618
Andre Drummond,14.0,1.0,6.0,0.167,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,2.0,-5.0,0,0,202310280DET,11.75,6.032284300108173,0.023347860204326942
Jevon Carter,12.0,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.0,0,0,202310280DET,-0.75,5.504003581035156,-0.2789844619335937
Dalen Terry,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,202310280DET,3.0,4.0,-0.10499999999999998
Torrey Craig,22.0,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,-12.0,0,0,202310280DET,3.75,7.162791876852965,-0.23934621409254808
Naz Reid,28.0,10.0,14.0,0.714,4.0,7.0,0.571,1.0,1.0,1.0,1.0,7.0,8.0,1.0,2.0,0.0,0.0,3.0,25.0,30.0,0,1,202310280MIN,39.6375,8.01120399621212,0.6601396022727275
Rudy Gobert,30.0,7.0,9.0,0.778,0.0,0.0,,0.0,0.0,,4.0,10.0,14.0,1.0,1.0,0.0,2.0,1.0,14.0,14.0,1,1,202310280MIN,34.65,14.500217529871323,0.2238117394301471
Mike Conley,28.0,6.0,10.0,0.6,2.0,6.0,0.333,0.0,0.0,,2.0,2.0,4.0,5.0,1.0,0.0,0.0,1.0,14.0,21.0,1,1,202310280MIN,25.725,10.957522012310609,0.15710629261363634
Nickeil Alexander-Walker,22.0,2.0,8.0,0.25,1.0,6.0,0.167,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,8.0,1,1,202310280MIN,7.875,4.0839483135775865,0.013714477370689676
Kyle Anderson,22.0,5.0,6.0,0.833,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,12.0,7.0,0,1,202310280MIN,19.95,10.482326330492425,0.028319701704545452
Karl-Anthony Towns,31.0,5.0,12.0,0.417,1.0,4.0,0.25,1.0,2.0,0.5,0.0,10.0,10.0,2.0,1.0,0.0,1.0,3.0,12.0,6.0,1,1,202310280MIN,24.150000000000002,14.896969603794645,-0.06975249441964282
Troy Brown Jr.,14.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,-5.0,0,1,202310280MIN,0.0,5.4672962125,-0.2576212875
Jordan McLaughlin,6.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,-4.0,0,1,202310280MIN,7.3500000000000005,4.365514481707317,-0.013296493902439005
Leonard Miller,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0,1,202310280MIN,0.0,4.0,-0.18
Josh Minott,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,0,1,202310280MIN,-0.525,4.0,-0.193125
Wendell Moore Jr.,,,,,,,,,,,,,,,,,,,,,0,1,202310280MIN,,4.0,-0.1
